PMID,title,journal,nodeGroup,isSpikeNode
33200379,Computational study of pomegranate peel extract polyphenols as potential inhibitors of SARS-CoV-2 virus internalization.,Molecular and cellular biochemistry,9,1
33200133,"Identification of a unique TCR repertoire, consistent with a superantigen selection process in Children with Multi-system Inflammatory Syndrome.",bioRxiv : the preprint server for biology,9,1
33200116,A Multi-Pronged Approach Targeting SARS-CoV-2 Proteins Using Ultra-Large Virtual Screening.,ChemRxiv : the preprint server for chemistry,9,1
33200028,Mutations in the SARS-CoV-2 spike RBD are responsible for stronger ACE2 binding and poor anti-SARS-CoV mAbs cross-neutralization.,Computational and structural biotechnology journal,9,1
33199930,A computational study to disclose potential drugs and vaccine ensemble for COVID-19 conundrum.,Journal of molecular liquids,9,1
33199023,"History of the COVID-19 pandemic: Origin, explosion, worldwide spreading.",Biochemical and biophysical research communications,9,1
33199022,"The D614G mutations in the SARS-CoV-2 spike protein: Implications for viral infectivity, disease severity and vaccine design.",Biochemical and biophysical research communications,9,1
33197881,Role of angiotensin-converting enzyme 2 in neurodegenerative diseases during the COVID-19 pandemic.,Aging,9,1
33195436,ACE2 in the Era of SARS-CoV-2: Controversies and Novel Perspectives.,Frontiers in molecular biosciences,9,1
33195397,Drug Weaponry to Fight Against SARS-CoV-2.,Frontiers in molecular biosciences,9,1
33195080,"Identification of a New Potential SARS-COV-2 RNA-Dependent RNA Polymerase Inhibitor via <i>Combining</i> Fragment-Based Drug Design, Docking, Molecular Dynamics, and MM-PBSA Calculations.",Frontiers in chemistry,9,1
33195060,Hijacking SARS-CoV-2/ACE2 Receptor Interaction by Natural and Semi-synthetic Steroidal Agents Acting on Functional Pockets on the Receptor Binding Domain.,Frontiers in chemistry,9,1
33194329,"Epitope-based chimeric peptide vaccine design against S, M and E proteins of SARS-CoV-2, the etiologic agent of COVID-19 pandemic: an in silico approach.",PeerJ,9,1
33193385,Perspective: Reducing SARS-CoV2 Infectivity and Its Associated Immunopathology.,Frontiers in immunology,9,1
33193331,A 21st Century Evil: Immunopathology and New Therapies of COVID-19.,Frontiers in immunology,9,1
33193115,Emerging Molecular Prospective of SARS-CoV-2: Feasible Nanotechnology Based Detection and Inhibition.,Frontiers in microbiology,9,1
33189768,Peptide and peptide-based inhibitors of SARS-CoV-2 entry.,Advanced drug delivery reviews,9,1
33189680,The flexibility of ACE2 in the context of SARS-CoV-2 infection.,Biophysical journal,9,1
33189613,Exploring the multifocal therapeutic approaches in COVID-19: A ray of hope.,International immunopharmacology,9,1
33187074,Spike Glycoprotein-Mediated Entry of SARS Coronaviruses.,Viruses,9,1
33186044,Targeting SARS-CoV-2 Proteases and Polymerase for COVID-19 Treatment: State of the Art and Future Opportunities.,Journal of medicinal chemistry,9,1
33184753,Development and evaluation of a serological test for diagnosis of COVID-19 with selected recombinant spike proteins.,European journal of clinical microbiology & infectious diseases : official publication of the European Society of Clinical Microbiology,9,1
33184600,Peptide modelling and screening against human ACE2 and spike glycoprotein RBD of SARS-CoV-2.,In silico pharmacology,9,1
33182073,Understanding the complexities of SARS-CoV2 infection and its immunology: A road to immune-based therapeutics.,International immunopharmacology,9,1
33181224,Molecular docking simulation reveals ACE2 polymorphisms that may increase the affinity of ACE2 with the SARS-CoV-2 Spike protein.,Biochimie,9,1
33180803,Repurposing therapeutics for COVID-19: Rapid prediction of commercially available drugs through machine learning and docking.,PloS one,9,1
33179852,Human soluble ACE2 improves the effect of remdesivir in SARS-CoV-2 infection.,EMBO molecular medicine,9,1
33178779,Comprehensive review on the prevailing COVID-19 therapeutics and the potential of repurposing SARS-CoV-1 candidate drugs to target SARS-CoV-2 as a fast-track treatment and prevention option.,Annals of translational medicine,9,1
33178330,Insights from nanotechnology in COVID-19 treatment.,Nano today,9,1
33178109,Revisiting the Immune Balance Theory: A Neurological Insight Into the Epidemic of COVID-19 and Its Alike.,Frontiers in neurology,9,1
33178021,Tempering Macrophage Plasticity for Controlling SARS-CoV-2 Infection for Managing COVID-19 Disease.,Frontiers in pharmacology,9,1
33177651,"Engineered trimeric ACE2 binds viral spike protein and locks it in ""Three-up"" conformation to potently inhibit SARS-CoV-2 infection.",Cell research,9,1
33176538,COVID-19 and the pulmonary vascular injury.,Journal of the renin-angiotensin-aldosterone system : JRAAS,9,1
33175236,"Molecular basis for drug repurposing to study the interface of the S protein in SARS-CoV-2 and human ACE2 through docking, characterization, and molecular dynamics for natural drug candidates.",Journal of molecular modeling,9,1
33174418,Epitope-Based Potential Vaccine Candidate for Humoral and Cell-Mediated Immunity to Combat Severe Acute Respiratory Syndrome Coronavirus 2 Pandemic.,The journal of physical chemistry letters,9,1
33173913,Innate immunity plays a key role in controlling viral load in COVID-19: mechanistic insights from a whole-body infection dynamics model.,medRxiv : the preprint server for health sciences,9,1
33173869,The ACE2-binding interface of SARS-CoV-2 Spike inherently deflects immune recognition.,bioRxiv : the preprint server for biology,9,1
33173837,New putative animal reservoirs of SARS-CoV-2 in Italian fauna: A bioinformatic approach.,Heliyon,9,1
33173592,A Hydrophobic-Interaction-Based Mechanism Triggers Docking between the SARS-CoV-2 Spike and Angiotensin-Converting Enzyme 2.,"Global challenges (Hoboken, NJ)",9,1
33173434,Herbal plants coordinate COVID-19 in multiple dimensions - An insight analysis for clinically applied remedies.,International journal of medical sciences,9,1
33172950,Risk factors and prognosis for COVID-19-induced acute kidney injury: a meta-analysis.,BMJ open,9,1
33171120,Unprecedented environmental and energy impacts and challenges of COVID-19 pandemic.,Environmental research,9,1
33170884,"Static all-atom energetic mappings of the SARS-Cov-2 spike protein and dynamic stability analysis of ""Up"" versus ""Down"" protomer states.",PloS one,9,1
33167242,How should diagnostic kits development adapt quickly in COVID 19-like pandemic models? Pros and cons of sensory platforms used in COVID-19 sensing.,Talanta,9,1
33164751,ACE2: Evidence of role as entry receptor for SARS-CoV-2 and implications in comorbidities.,eLife,9,1
33163980,Pharmacological Inhibition of Acid Sphingomyelinase Prevents Uptake of SARS-CoV-2 by Epithelial Cells.,Cell reports. Medicine,9,1
33163958,Comparative Analysis of Nanomechanical Features of Coronavirus Spike Proteins and Correlation with Lethality and Infection Rate.,Matter,9,1
33163859,Dexamethasone for the Treatment of Coronavirus Disease (COVID-19): a Review.,SN comprehensive clinical medicine,9,1
33163249,The Progression of SARS Coronavirus 2 (SARS-CoV2): Mutation in the Receptor Binding Domain of Spike Gene.,Immune network,9,1
33163000,A Review of the Progress and Challenges of Developing a Vaccine for COVID-19.,Frontiers in immunology,9,1
33162891,Vulnerabilities of the SARS-CoV-2 Virus to Proteotoxicity-Opportunity for Repurposed Chemotherapy of COVID-19 Infection.,Frontiers in pharmacology,9,1
33162728,Coronavirus rotational diffusivity.,"Physics of fluids (Woodbury, N.Y. : 1994)",9,1
33161559,Nanoconjugates-Based Stem Cell Therapy for the Management of COVID-19.,Stem cell reviews and reports,9,1
33160446,Elicitation of Potent Neutralizing Antibody Responses by Designed Protein Nanoparticle Vaccines for SARS-CoV-2.,Cell,9,1
33159417,Humanized COVID-19 decoy antibody effectively blocks viral entry and prevents SARS-CoV-2 infection.,EMBO molecular medicine,9,1
33159009,Preexisting and de novo humoral immunity to SARS-CoV-2 in humans.,"Science (New York, N.Y.)",9,1
33158999,Long-Term Modeling of SARS-CoV-2 Infection of <i>In Vitro</i> Cultured Polarized Human Airway Epithelium.,mBio,9,1
33158276,"Coevolution, Dynamics and Allostery Conspire in Shaping Cooperative Binding and Signal Transmission of the SARS-CoV-2 Spike Protein with Human Angiotensin-Converting Enzyme 2.",International journal of molecular sciences,9,1
33158234,"COVID-19 Pandemic: Epidemiology, Etiology, Conventional and Non-Conventional Therapies.",International journal of environmental research and public health,9,1
33158147,Rapid High-Yield Production of Functional SARS-CoV-2 Receptor Binding Domain by Viral and Non-Viral Transient Expression for Pre-Clinical Evaluation.,Vaccines,9,1
33154981,The Structure of the Membrane Protein of SARS-CoV-2 Resembles the Sugar Transporter SemiSWEET.,Pathogens & immunity,9,1
33154590,Distinct antibody responses to SARS-CoV-2 in children and adults across the COVID-19 clinical spectrum.,Nature immunology,9,1
33154404,Searching for target-specific and multi-targeting organics for Covid-19 in the Drugbank database with a double scoring approach.,Scientific reports,9,1
33154108,Versatile and multivalent nanobodies efficiently neutralize SARS-CoV-2.,"Science (New York, N.Y.)",9,1
33154106,An ultrapotent synthetic nanobody neutralizes SARS-CoV-2 by stabilizing inactive Spike.,"Science (New York, N.Y.)",9,1
33153403,Highlights in the fight against COVID-19: does autophagy play a role in SARS-CoV-2 infection?,Autophagy,9,1
33149541,New Pathways of Mutational Change in SARS-CoV-2 Proteomes Involve Regions of Intrinsic Disorder Important for Virus Replication and Release.,Evolutionary bioinformatics online,9,1
33149112,"Selection, biophysical and structural analysis of synthetic nanobodies that effectively neutralize SARS-CoV-2.",Nature communications,9,1
33147503,Host sphingolipids: Perspective immune adjuvant for controlling SARS-CoV-2 infection for managing COVID-19 disease.,Prostaglandins & other lipid mediators,9,1
33146371,"ACE2 and ACE: structure-based insights into mechanism, regulation and receptor recognition by SARS-CoV.","Clinical science (London, England : 1979)",9,1
33146070,Pathway enrichment analysis of virus-host interactome and prioritization of novel compounds targeting the spike glycoprotein receptor binding domain-human angiotensin-converting enzyme 2 interface to combat SARS-CoV-2.,Journal of biomolecular structure & dynamics,9,1
33145296,Analysis of 2019-nCoV receptor ACE2 expression in different tissues and its significance study.,Annals of translational medicine,9,1
33142989,Osmotic Adaptation by Na<sup>+</sup>-Dependent Transporters and ACE2: Correlation with Hemostatic Crisis in COVID-19.,Biomedicines,9,1
33140052,SARS-CoV-2 spike D614G variant confers enhanced replication and transmissibility.,bioRxiv : the preprint server for biology,9,1
33140034,Beyond Shielding: The Roles of Glycans in the SARS-CoV-2 Spike Protein.,ACS central science,9,1
33140032,Fighting COVID-19 Using Molecular Dynamics Simulations.,ACS central science,9,1
33139972,Nano-targeting lessons from the SARS-CoV-2.,Nano today,9,1
33139926,The SARS-CoV-2 spike protein: balancing stability and infectivity.,Cell research,9,1
33139693,COVID-19-associated gastrointestinal and liver injury: clinical features and potential mechanisms.,Signal transduction and targeted therapy,9,1
33138699,Emerging of composition variations of SARS-CoV-2 spike protein and human ACE2 contribute to the level of infection: <i>in silico</i> approaches.,Journal of biomolecular structure & dynamics,9,1
33137894,"Molecular Insights into Human Transmembrane Protease Serine-2 (TMPS2) Inhibitors against SARS-CoV2: Homology Modelling, Molecular Dynamics, and Docking Studies.","Molecules (Basel, Switzerland)",9,1
33137344,Human coronavirus spike protein-host receptor recognition.,Progress in biophysics and molecular biology,9,1
33137330,Functional and druggability analysis of the SARS-CoV-2 proteome.,European journal of pharmacology,9,1
33134888,"SARS-CoV-2 Targets by the pscRNA Profiling of ACE2, TMPRSS2 and Furin Proteases.",iScience,9,1
33134842,COVID-19: The Impact in Oncology Care.,SN comprehensive clinical medicine,9,1
33134398,Generation of Chicken IgY against SARS-COV-2 Spike Protein and Epitope Mapping.,Journal of immunology research,9,1
33134395,Implications of COVID-19 Pandemic on Evolution of Diabetes in Malaria-Endemic African Region.,Journal of diabetes research,9,1
